fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
3,7,9.524e-05,0.058793,0.977396,0.041877,0.984875,0.984796,0.999005,0.979381,0.990371,0.990271,0.979592,0.969808,0.969749,57.47
3,8,9.382e-05,0.061508,0.976107,0.051443,0.979374,0.97973,0.999231,0.996564,0.962173,0.963455,0.996439,0.959315,0.958748,57.74
3,9,9.222e-05,0.052018,0.979716,0.052874,0.979718,0.980074,0.999532,0.997251,0.962173,0.963479,0.997149,0.960026,0.959436,57.28
3,10,9.045e-05,0.048639,0.982725,0.031444,0.989343,0.989402,0.999536,0.994502,0.984182,0.984354,0.994441,0.978739,0.978687,57.82
3,11,8.853e-05,0.049675,0.981951,0.030426,0.987625,0.98768,0.99951,0.991753,0.983494,0.98364,0.991678,0.975282,0.975249,57.69
3,12,8.645e-05,0.043153,0.984272,0.030234,0.988656,0.988749,0.999681,0.996564,0.980743,0.981055,0.996506,0.977434,0.977312,57.31
3,13,8.423e-05,0.040809,0.984615,0.026135,0.990375,0.99047,0.999855,1.0,0.980743,0.981119,1.0,0.980931,0.980749,57.34
3,14,8.187e-05,0.034623,0.987452,0.02538,0.990031,0.990099,0.99974,0.996564,0.983494,0.983718,0.996516,0.980145,0.980062,57.68
3,15,7.939e-05,0.04092,0.985131,0.032929,0.989687,0.989782,0.999665,0.998625,0.980743,0.981094,0.998599,0.979531,0.979374,57.36
3,16,7.679e-05,0.031585,0.988397,0.037021,0.986593,0.986757,0.999792,0.998625,0.974553,0.975168,0.998591,0.973468,0.973186,57.52
3,17,7.409e-05,0.044051,0.984529,0.03166,0.985562,0.985734,0.999832,0.997251,0.973865,0.97448,0.997183,0.971389,0.971124,57.67
3,18,7.129e-05,0.034038,0.987538,0.02401,0.990718,0.990782,0.999801,0.997251,0.984182,0.984396,0.997213,0.981521,0.981437,57.14
3,19,6.841e-05,0.031014,0.988053,0.031309,0.989687,0.989782,0.999721,0.998625,0.980743,0.981094,0.998599,0.979531,0.979374,57.48
3,20,6.545e-05,0.030215,0.988999,0.032928,0.987968,0.988083,0.999729,0.997251,0.97868,0.979082,0.997197,0.976105,0.975937,57.46
3,21,6.243e-05,0.030131,0.988483,0.041314,0.985218,0.985419,0.999673,0.998625,0.971802,0.972557,0.998587,0.970785,0.970436,57.62
3,22,5.937e-05,0.025011,0.991147,0.038256,0.984875,0.985064,0.999734,0.997251,0.97249,0.973172,0.997179,0.970046,0.969749,57.47
3,23,5.627e-05,0.024136,0.991319,0.027045,0.99175,0.991798,0.999656,0.997251,0.986245,0.986404,0.997218,0.983559,0.983499,57.34
4,1,9.99e-05,0.129894,0.949119,0.054466,0.979718,0.980047,0.999009,0.995876,0.963549,0.964714,0.995736,0.959937,0.959436,57.95
4,2,9.961e-05,0.09117,0.965535,0.041441,0.985562,0.985685,0.999186,0.993814,0.977304,0.977688,0.993706,0.971256,0.971124,57.68
4,3,9.911e-05,0.080644,0.971465,0.030654,0.990718,0.99075,0.999307,0.993814,0.98762,0.987705,0.993772,0.981456,0.981437,58.0
4,4,9.843e-05,0.076121,0.971809,0.043346,0.984875,0.985014,0.99888,0.993814,0.975928,0.976367,0.993697,0.969904,0.969749,57.63
4,5,9.755e-05,0.066435,0.975161,0.033543,0.992094,0.992131,0.999179,0.996564,0.98762,0.987738,0.99653,0.984226,0.984187,57.81
4,6,9.649e-05,0.061926,0.976193,0.050278,0.980406,0.980698,0.999386,0.995189,0.965612,0.966622,0.995039,0.961231,0.960811,57.74
4,7,9.524e-05,0.057425,0.978685,0.050297,0.976624,0.977073,0.999428,0.995876,0.957359,0.958968,0.995708,0.953955,0.953248,57.7
4,8,9.382e-05,0.05649,0.978341,0.031159,0.989,0.989064,0.999447,0.994502,0.983494,0.983685,0.994437,0.978058,0.977999,57.67
4,9,9.222e-05,0.054278,0.98049,0.039401,0.984875,0.985044,0.99941,0.995876,0.973865,0.974445,0.995781,0.969984,0.969749,57.67
4,10,9.045e-05,0.052197,0.981263,0.041976,0.984875,0.985075,0.999252,0.997938,0.971802,0.972539,0.997881,0.97008,0.969749,57.69
4,11,8.853e-05,0.050611,0.980834,0.032284,0.987968,0.988083,0.999658,0.997251,0.97868,0.979082,0.997197,0.976105,0.975937,57.8
4,12,8.645e-05,0.044275,0.983412,0.046985,0.981093,0.981425,0.999604,0.998625,0.963549,0.964807,0.998574,0.962778,0.962186,57.82
4,13,8.423e-05,0.048196,0.98367,0.01871,0.993469,0.993495,0.999884,0.997251,0.989684,0.989768,0.997228,0.986965,0.986937,57.5
4,14,8.187e-05,0.037455,0.987108,0.033366,0.986937,0.987084,0.999788,0.997938,0.975928,0.976463,0.99789,0.97411,0.973874,57.34
4,15,7.939e-05,0.036055,0.986678,0.035667,0.985906,0.986059,0.999681,0.996564,0.975241,0.975774,0.996486,0.972032,0.971811,57.71
4,16,7.679e-05,0.035573,0.986506,0.033676,0.985218,0.985379,0.999495,0.995876,0.974553,0.975101,0.995784,0.970657,0.970436,57.92
4,17,7.409e-05,0.034469,0.98728,0.027674,0.988312,0.988412,0.999737,0.996564,0.980055,0.980392,0.996503,0.976757,0.976624,57.58
4,18,7.129e-05,0.034797,0.987967,0.022871,0.991062,0.991102,0.999727,0.995189,0.986933,0.987048,0.995146,0.982158,0.982124,57.54
4,19,6.841e-05,0.032618,0.988569,0.042449,0.983499,0.983751,0.999689,0.998625,0.968363,0.969313,0.998582,0.967441,0.966999,57.51
4,20,6.545e-05,0.026231,0.991405,0.027392,0.991062,0.991132,0.999712,0.998625,0.983494,0.983751,0.998603,0.982237,0.982124,57.73
4,21,6.243e-05,0.029,0.989944,0.028034,0.989343,0.989438,0.999718,0.997938,0.980743,0.981081,0.997901,0.978831,0.978687,57.78
4,22,5.937e-05,0.027519,0.99003,0.024611,0.9945,0.994524,0.999377,0.998625,0.990371,0.990457,0.998613,0.989033,0.989,57.57
4,23,5.627e-05,0.025729,0.991233,0.030409,0.990031,0.990133,0.999791,1.0,0.980055,0.980458,1.0,0.980257,0.980062,58.08
5,1,9.99e-05,0.123002,0.950928,0.045012,0.984869,0.984973,0.998933,0.991747,0.977992,0.97829,0.991632,0.96983,0.969739,58.21
