fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
3,27,4.373e-05,0.064211,0.974731,0.071593,0.974562,0.975034,0.99784,0.993127,0.955983,0.957588,0.992857,0.949778,0.949123,76.7
3,28,4.063e-05,0.061922,0.978083,0.056116,0.981437,0.98162,0.9982,0.991065,0.971802,0.972353,0.990884,0.963052,0.962874,76.84
3,29,3.757e-05,0.055943,0.978513,0.070807,0.975249,0.975593,0.99778,0.989003,0.961486,0.962542,0.988685,0.950858,0.950498,76.82
3,30,3.455e-05,0.050466,0.982467,0.061986,0.977999,0.978276,0.997957,0.990378,0.965612,0.966465,0.990127,0.956291,0.955998,76.54
3,31,3.159e-05,0.051637,0.980662,0.068454,0.978343,0.978723,0.998156,0.995876,0.960798,0.962151,0.995723,0.957274,0.956686,76.5
3,32,2.871e-05,0.054731,0.981263,0.069941,0.975593,0.97607,0.998079,0.995189,0.955983,0.957672,0.994989,0.951917,0.951185,76.8
3,33,2.591e-05,0.051615,0.981177,0.059546,0.980062,0.980352,0.998362,0.994502,0.965612,0.9666,0.994334,0.960524,0.960123,77.21
3,34,2.321e-05,0.047358,0.982725,0.089159,0.970437,0.97116,0.998087,0.995189,0.945667,0.948265,0.994935,0.942027,0.940872,76.62
3,35,2.061e-05,0.042605,0.98642,0.061468,0.981437,0.981695,0.99844,0.995189,0.967675,0.968562,0.99505,0.963238,0.962873,76.65
3,36,1.813e-05,0.037434,0.987709,0.075279,0.976281,0.976728,0.998073,0.995189,0.957359,0.95894,0.994996,0.953242,0.95256,76.83
3,37,1.577e-05,0.037951,0.985561,0.068518,0.976281,0.976681,0.998167,0.993127,0.959422,0.960771,0.992883,0.953101,0.95256,76.74
3,38,1.355e-05,0.041488,0.985045,0.066176,0.978343,0.978695,0.998171,0.994502,0.962173,0.963382,0.994314,0.957186,0.956686,76.88
3,39,1.147e-05,0.039354,0.985991,0.068334,0.978343,0.978709,0.998429,0.995189,0.961486,0.962766,0.995018,0.957229,0.956686,76.46
3,40,9.55e-06,0.041804,0.985819,0.070022,0.977656,0.978063,0.99834,0.995876,0.959422,0.960875,0.995717,0.955945,0.955311,77.19
3,41,7.78e-06,0.034993,0.987795,0.085707,0.972499,0.973136,0.998102,0.995876,0.949106,0.951412,0.995671,0.946032,0.944997,77.0
3,42,6.18e-06,0.038785,0.986592,0.061865,0.980062,0.980339,0.998458,0.993814,0.9663,0.967224,0.993635,0.960487,0.960123,76.69
3,43,4.76e-06,0.0377,0.986248,0.063189,0.979031,0.979329,0.998437,0.993127,0.964924,0.965909,0.992923,0.958442,0.958061,76.96
3,44,3.51e-06,0.036984,0.987108,0.06089,0.980062,0.980339,0.998556,0.993814,0.9663,0.967224,0.993635,0.960487,0.960123,76.87
3,45,2.45e-06,0.03167,0.988827,0.064362,0.980406,0.980685,0.998269,0.994502,0.9663,0.967246,0.994338,0.961193,0.960811,76.82
3,46,1.57e-06,0.03286,0.988053,0.055892,0.983156,0.98335,0.998556,0.994502,0.971802,0.972446,0.99437,0.96656,0.966311,76.77
3,47,8.9e-07,0.033045,0.988741,0.056763,0.981437,0.98167,0.998528,0.993814,0.969051,0.969819,0.993653,0.963169,0.962874,76.84
3,48,3.9e-07,0.029283,0.989944,0.061032,0.980406,0.980658,0.998498,0.993127,0.967675,0.968499,0.992943,0.961122,0.960811,76.72
3,49,1e-07,0.033249,0.988655,0.06463,0.981093,0.981362,0.998348,0.995189,0.966988,0.967914,0.995046,0.962568,0.962186,76.61
3,50,0.0,0.033559,0.988311,0.058586,0.981781,0.981991,0.998423,0.993127,0.970426,0.971102,0.992963,0.963809,0.963561,76.96
4,1,9.99e-05,0.448367,0.791233,0.335806,0.858027,0.856846,0.929802,0.849485,0.866575,0.864336,0.851927,0.716161,0.716055,77.59
4,2,9.961e-05,0.345162,0.849764,0.271972,0.885184,0.88338,0.95305,0.869416,0.900963,0.8978,0.873333,0.770756,0.77037,77.62
4,3,9.911e-05,0.299102,0.872969,0.243259,0.901341,0.902679,0.966912,0.914777,0.887895,0.890897,0.912367,0.802968,0.802679,77.83
4,4,9.843e-05,0.260087,0.892566,0.212727,0.909247,0.908397,0.972233,0.899656,0.918845,0.917309,0.901484,0.818647,0.818496,78.0
