fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
3,35,2.061e-05,0.033813,0.987967,0.051875,0.982812,0.983085,0.99907,0.998625,0.966988,0.968021,0.99858,0.966107,0.965624,81.67
3,36,1.813e-05,0.033286,0.987795,0.114118,0.964593,0.965724,0.998225,0.997251,0.931912,0.936129,0.997057,0.931172,0.929184,81.65
3,37,1.577e-05,0.031807,0.989686,0.067879,0.978687,0.979068,0.998779,0.996564,0.960798,0.962177,0.996434,0.957986,0.957373,81.89
3,38,1.355e-05,0.031476,0.988483,0.053205,0.982124,0.982421,0.999261,0.998625,0.965612,0.966733,0.998578,0.964774,0.964248,81.73
3,39,1.147e-05,0.029759,0.989428,0.048736,0.982468,0.982694,0.999324,0.995189,0.969739,0.970509,0.99506,0.965248,0.964936,81.67
3,40,9.55e-06,0.028345,0.990116,0.043235,0.984531,0.98472,0.999285,0.996564,0.97249,0.973154,0.996476,0.969342,0.969061,81.76
3,41,7.78e-06,0.026299,0.990202,0.044454,0.984875,0.985064,0.999392,0.997251,0.97249,0.973172,0.997179,0.970046,0.969749,81.82
3,42,6.18e-06,0.019915,0.993124,0.052338,0.982124,0.982397,0.999347,0.997251,0.966988,0.967979,0.997163,0.96469,0.964249,81.81
3,43,4.76e-06,0.023132,0.991663,0.050871,0.983499,0.983751,0.999398,0.998625,0.968363,0.969313,0.998582,0.967441,0.966999,81.98
3,44,3.51e-06,0.021766,0.992265,0.056258,0.983843,0.984084,0.99934,0.998625,0.969051,0.96996,0.998583,0.968109,0.967686,81.88
3,45,2.45e-06,0.01939,0.993468,0.052251,0.983156,0.983395,0.999421,0.997251,0.969051,0.96992,0.997169,0.966695,0.966311,82.06
3,46,1.57e-06,0.022751,0.991663,0.039591,0.985562,0.985734,0.999452,0.997251,0.973865,0.97448,0.997183,0.971389,0.971124,81.77
3,47,8.9e-07,0.020333,0.993296,0.051437,0.982124,0.982397,0.99944,0.997251,0.966988,0.967979,0.997163,0.96469,0.964249,81.81
3,48,3.9e-07,0.024208,0.992093,0.04667,0.982468,0.982683,0.999403,0.994502,0.970426,0.971141,0.994362,0.965216,0.964936,82.04
