fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
4,3,9.911e-05,0.079211,0.970348,0.037216,0.987968,0.988042,0.999307,0.993814,0.982118,0.982337,0.993737,0.976003,0.975937,56.98
4,4,9.843e-05,0.071415,0.971379,0.039701,0.985562,0.985724,0.999585,0.996564,0.974553,0.975118,0.996484,0.971359,0.971124,57.21
4,5,9.755e-05,0.065572,0.974903,0.030333,0.988656,0.98871,0.999619,0.993127,0.984182,0.984332,0.99306,0.977351,0.977312,56.79
4,6,9.649e-05,0.063346,0.978857,0.029395,0.989,0.989026,0.999515,0.991065,0.986933,0.986995,0.991022,0.978008,0.977999,57.49
4,7,9.524e-05,0.059304,0.978857,0.02536,0.992437,0.992455,0.999562,0.994502,0.990371,0.990418,0.994475,0.984883,0.984875,56.94
4,8,9.382e-05,0.052306,0.98006,0.034591,0.985906,0.98604,0.999589,0.995189,0.976616,0.977058,0.995095,0.971979,0.971811,57.13
4,9,9.222e-05,0.059365,0.979115,0.0268,0.990375,0.990391,0.999481,0.991753,0.988996,0.989034,0.991724,0.980753,0.980749,56.84
4,10,9.045e-05,0.054381,0.981865,0.033103,0.985218,0.985379,0.999711,0.995876,0.974553,0.975101,0.995784,0.970657,0.970436,57.0
4,11,8.853e-05,0.043208,0.984529,0.034336,0.987968,0.988099,0.999721,0.998625,0.977304,0.977793,0.998595,0.976158,0.975937,56.68
4,12,8.645e-05,0.043024,0.9841,0.035607,0.989,0.989086,0.999513,0.996564,0.981431,0.98172,0.996508,0.978111,0.977999,56.78
4,13,8.423e-05,0.041828,0.985045,0.03546,0.987625,0.987738,0.999323,0.996564,0.97868,0.979068,0.996499,0.975405,0.975249,57.06
4,14,8.187e-05,0.039838,0.986334,0.019049,0.9945,0.994505,0.999642,0.995189,0.99381,0.993823,0.995179,0.989001,0.989,57.15
4,15,7.939e-05,0.044482,0.983928,0.021931,0.992781,0.992811,0.999765,0.996564,0.988996,0.989086,0.996535,0.98559,0.985562,57.0
4,16,7.679e-05,0.037235,0.986936,0.033232,0.989343,0.989423,0.999415,0.996564,0.982118,0.982385,0.996511,0.978789,0.978687,57.18
4,17,7.409e-05,0.039296,0.984443,0.032073,0.989687,0.989768,0.999539,0.997251,0.982118,0.982397,0.997207,0.979486,0.979374,57.28
4,18,7.129e-05,0.033793,0.98728,0.033119,0.989343,0.989431,0.999487,0.997251,0.981431,0.981732,0.997205,0.978809,0.978687,56.71
4,19,6.841e-05,0.028454,0.99089,0.028511,0.991062,0.991102,0.999471,0.995189,0.986933,0.987048,0.995146,0.982158,0.982124,57.15
4,20,6.545e-05,0.028009,0.9896,0.025018,0.989687,0.989754,0.999764,0.995876,0.983494,0.983707,0.995822,0.979449,0.979374,56.74
4,21,6.243e-05,0.029275,0.988913,0.031857,0.987968,0.988083,0.999556,0.997251,0.97868,0.979082,0.997197,0.976105,0.975937,56.71
4,22,5.937e-05,0.025883,0.991319,0.031793,0.990375,0.990457,0.999511,0.998625,0.982118,0.982421,0.998601,0.980883,0.980749,56.82
4,23,5.627e-05,0.027223,0.990288,0.030824,0.989687,0.989768,0.999625,0.997251,0.982118,0.982397,0.997207,0.979486,0.979374,56.72
4,24,5.314e-05,0.025749,0.991577,0.043336,0.985906,0.986069,0.999679,0.997251,0.974553,0.975134,0.997185,0.972062,0.971811,57.22
4,25,5e-05,0.02532,0.991663,0.028977,0.990718,0.990794,0.999701,0.998625,0.982806,0.983085,0.998602,0.98156,0.981437,57.24
5,1,9.99e-05,0.120262,0.953249,0.050324,0.982806,0.982865,0.998298,0.986245,0.979367,0.979508,0.98615,0.965635,0.965612,57.24
5,2,9.961e-05,0.085307,0.967944,0.043345,0.986245,0.986339,0.999031,0.993122,0.979367,0.979647,0.993026,0.972582,0.97249,57.43
5,3,9.911e-05,0.077412,0.971898,0.053229,0.981774,0.981954,0.998642,0.991747,0.971802,0.972353,0.991579,0.963741,0.963549,57.64
5,4,9.843e-05,0.072088,0.973015,0.055796,0.982118,0.982373,0.998941,0.996561,0.967675,0.968583,0.996459,0.964639,0.964237,57.76
5,5,9.755e-05,0.065339,0.976023,0.045788,0.984869,0.985064,0.99895,0.997937,0.971802,0.97252,0.997881,0.97007,0.969739,57.36
5,6,9.649e-05,0.063293,0.97671,0.051791,0.982462,0.982741,0.999175,0.998624,0.9663,0.967355,0.998579,0.965429,0.964924,57.07
5,7,9.524e-05,0.061824,0.977054,0.04069,0.984182,0.984364,0.999384,0.995873,0.97249,0.973118,0.995775,0.968628,0.968363,57.49
5,8,9.382e-05,0.054053,0.97989,0.044022,0.986589,0.986703,0.999117,0.995186,0.977992,0.978364,0.995101,0.973321,0.973177,57.16
5,9,9.222e-05,0.051523,0.981609,0.03557,0.98934,0.989409,0.9993,0.995873,0.982806,0.983028,0.995819,0.978763,0.97868,57.43
5,10,9.045e-05,0.051482,0.981093,0.046394,0.986245,0.986395,0.999044,0.997249,0.975241,0.975774,0.997187,0.972725,0.97249,57.33
5,11,8.853e-05,0.044645,0.982382,0.044929,0.983838,0.983954,0.999019,0.991059,0.976616,0.976949,0.990928,0.967776,0.967675,57.56
5,12,8.645e-05,0.042996,0.984273,0.039812,0.987964,0.988099,0.999508,0.999312,0.976616,0.977135,0.999296,0.97618,0.975928,57.0
5,13,8.423e-05,0.041561,0.98496,0.052185,0.983494,0.983696,0.999204,0.995873,0.971114,0.971812,0.995769,0.967284,0.966988,57.52
5,14,8.187e-05,0.037051,0.98582,0.033731,0.987964,0.988026,0.999369,0.993122,0.982806,0.982982,0.993051,0.97598,0.975928,57.21
5,15,7.939e-05,0.037316,0.985562,0.040049,0.988308,0.988428,0.99935,0.998624,0.977992,0.978437,0.998596,0.976824,0.976616,57.16
5,16,7.679e-05,0.038311,0.987625,0.03493,0.988652,0.988756,0.999513,0.997937,0.979367,0.979743,0.997898,0.977473,0.977304,57.06
5,17,7.409e-05,0.034935,0.987539,0.037714,0.988308,0.988412,0.999404,0.997249,0.979367,0.97973,0.997199,0.976772,0.976616,57.15
5,18,7.129e-05,0.033275,0.987023,0.04303,0.987276,0.987402,0.99945,0.997249,0.977304,0.977748,0.997193,0.974747,0.974553,57.52
5,19,6.841e-05,0.033582,0.98814,0.055443,0.981431,0.981757,0.999463,0.999312,0.963549,0.964807,0.999287,0.963477,0.962861,57.03
5,20,6.545e-05,0.031055,0.989515,0.034665,0.987276,0.987394,0.99959,0.996561,0.977992,0.978393,0.996496,0.974721,0.974553,57.68
5,21,6.243e-05,0.027862,0.990461,0.046585,0.986245,0.986422,0.99954,0.999312,0.973177,0.973861,0.999294,0.972822,0.97249,57.14
5,22,5.937e-05,0.029392,0.988914,0.045981,0.984182,0.984417,0.999494,0.999312,0.969051,0.96996,0.999291,0.968807,0.968363,57.14
5,23,5.627e-05,0.025904,0.990976,0.030078,0.991403,0.991465,0.9996,0.998624,0.984182,0.984407,0.998604,0.982909,0.982806,57.3
5,24,5.314e-05,0.024536,0.99089,0.031706,0.990715,0.990794,0.999766,0.999312,0.982118,0.982421,0.9993,0.981576,0.981431,57.17
5,25,5e-05,0.019877,0.992523,0.026297,0.991059,0.991132,0.999834,0.999312,0.982806,0.983085,0.999301,0.982252,0.982118,57.1
5,26,4.686e-05,0.018716,0.993297,0.03118,0.989684,0.989754,0.999706,0.996561,0.982806,0.983039,0.996513,0.97946,0.979367,57.07
5,27,4.373e-05,0.020737,0.992781,0.024423,0.990371,0.990437,0.999824,0.997249,0.983494,0.983718,0.997211,0.980836,0.980743,57.12
5,28,4.063e-05,0.018958,0.992953,0.042171,0.98762,0.987747,0.999615,0.997937,0.977304,0.977763,0.997893,0.975448,0.975241,57.06
5,29,3.757e-05,0.014907,0.995101,0.029938,0.991059,0.991126,0.999647,0.998624,0.983494,0.98374,0.998603,0.982231,0.982118,57.21
5,30,3.455e-05,0.017063,0.993984,0.024464,0.992435,0.992486,0.999784,0.999312,0.985557,0.985753,0.999303,0.984963,0.984869,57.05
5,31,3.159e-05,0.016054,0.995359,0.027111,0.990715,0.990801,0.999843,1.0,0.981431,0.981769,1.0,0.9816,0.981431,57.03
5,32,2.871e-05,0.015616,0.994672,0.029213,0.991747,0.991814,0.999763,1.0,0.983494,0.983762,1.0,0.983628,0.983494,57.36
5,33,2.591e-05,0.012564,0.995617,0.024836,0.993122,0.993165,0.999804,0.999312,0.986933,0.987092,0.999304,0.98632,0.986245,57.49
5,34,2.321e-05,0.012183,0.995789,0.029124,0.991059,0.991138,0.999864,1.0,0.982118,0.982432,1.0,0.982275,0.982118,57.23
5,35,2.061e-05,0.009922,0.996476,0.025817,0.991403,0.991459,0.999868,0.997937,0.984869,0.985064,0.997909,0.98289,0.982806,57.13
5,36,1.813e-05,0.014231,0.994672,0.031295,0.991747,0.991814,0.99991,1.0,0.983494,0.983762,1.0,0.983628,0.983494,57.47
5,37,1.577e-05,0.010549,0.996992,0.024376,0.992435,0.992481,0.99985,0.998624,0.986245,0.986413,0.998607,0.984945,0.984869,57.13
5,38,1.355e-05,0.013441,0.994672,0.022033,0.992779,0.992816,0.999863,0.997937,0.98762,0.987747,0.997915,0.98561,0.985557,57.39
5,39,1.147e-05,0.009106,0.997594,0.037471,0.98934,0.989452,0.999852,1.0,0.97868,0.979125,1.0,0.978902,0.97868,57.08
5,40,9.55e-06,0.008037,0.997508,0.031546,0.991403,0.991476,0.99988,1.0,0.982806,0.983097,1.0,0.982951,0.982806,56.9
5,41,7.78e-06,0.009959,0.996305,0.037553,0.988996,0.989116,0.999868,1.0,0.977992,0.978466,1.0,0.978229,0.977992,57.02
5,42,6.18e-06,0.007787,0.997766,0.026642,0.992091,0.992142,0.999868,0.998624,0.985557,0.985743,0.998606,0.984266,0.984182,57.19
5,43,4.76e-06,0.008942,0.996219,0.028473,0.991059,0.991138,0.999902,1.0,0.982118,0.982432,1.0,0.982275,0.982118,57.31
5,44,3.51e-06,0.008823,0.997508,0.024818,0.993122,0.993169,0.999922,1.0,0.986245,0.986431,1.0,0.986338,0.986245,57.48
5,45,2.45e-06,0.007156,0.997851,0.025075,0.992435,0.992491,0.999895,1.0,0.984869,0.985095,1.0,0.984982,0.984869,57.35
5,46,1.57e-06,0.006797,0.998109,0.0267,0.991747,0.991814,0.999904,1.0,0.983494,0.983762,1.0,0.983628,0.983494,57.36
5,47,8.9e-07,0.008449,0.99725,0.028535,0.991059,0.991138,0.999895,1.0,0.982118,0.982432,1.0,0.982275,0.982118,57.14
5,48,3.9e-07,0.007327,0.997508,0.026264,0.992435,0.992486,0.999901,0.999312,0.985557,0.985753,0.999303,0.984963,0.984869,57.2
5,49,1e-07,0.007851,0.99725,0.026125,0.992779,0.992821,0.999877,0.998624,0.986933,0.987084,0.998608,0.985624,0.985557,57.41
5,50,0.0,0.007686,0.997508,0.025162,0.993122,0.99316,0.999905,0.998624,0.98762,0.987755,0.998609,0.986305,0.986245,57.57
