fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
5,24,5.314e-05,0.024081,0.992008,0.028514,0.98934,0.989423,0.999752,0.997249,0.981431,0.98172,0.997205,0.978802,0.97868,57.91
5,25,5e-05,0.021795,0.992695,0.031903,0.98934,0.989423,0.999698,0.997249,0.981431,0.98172,0.997205,0.978802,0.97868,58.21
5,26,4.686e-05,0.020816,0.991578,0.03272,0.987964,0.988059,0.999702,0.995873,0.980055,0.980366,0.995807,0.976051,0.975928,58.09
5,27,4.373e-05,0.017777,0.994414,0.038727,0.98762,0.987747,0.999712,0.997937,0.977304,0.977763,0.997893,0.975448,0.975241,58.28
5,28,4.063e-05,0.019243,0.993297,0.030745,0.990371,0.990431,0.999663,0.996561,0.984182,0.984375,0.996518,0.980818,0.980743,57.86
5,29,3.757e-05,0.018086,0.993125,0.029944,0.98934,0.989452,0.999826,1.0,0.97868,0.979125,1.0,0.978902,0.97868,58.13
5,30,3.455e-05,0.013432,0.995359,0.034951,0.988652,0.988764,0.999858,0.998624,0.97868,0.979096,0.998596,0.977498,0.977304,58.07
5,31,3.159e-05,0.011568,0.996133,0.018323,0.993122,0.993151,0.999865,0.997249,0.988996,0.989086,0.997226,0.986278,0.986245,58.25
5,32,2.871e-05,0.0181,0.993383,0.039879,0.983838,0.984052,0.999773,0.997249,0.970426,0.971199,0.997173,0.968024,0.967675,58.28
5,33,2.591e-05,0.014555,0.994844,0.024268,0.991059,0.991102,0.999826,0.995873,0.986245,0.986376,0.995833,0.982164,0.982118,58.21
5,34,2.321e-05,0.012984,0.995445,0.034996,0.98934,0.989409,0.999769,0.995873,0.982806,0.983028,0.995819,0.978763,0.97868,58.17
5,35,2.061e-05,0.012342,0.995531,0.031732,0.990371,0.990437,0.999812,0.997249,0.983494,0.983718,0.997211,0.980836,0.980743,58.19
5,36,1.813e-05,0.011217,0.996391,0.032681,0.990028,0.990099,0.999798,0.997249,0.982806,0.983051,0.997209,0.980157,0.980055,58.17
5,37,1.577e-05,0.0104,0.996734,0.026013,0.992091,0.992131,0.999821,0.997249,0.986933,0.987066,0.99722,0.984234,0.984182,58.13
5,38,1.355e-05,0.010674,0.996305,0.02497,0.991059,0.991114,0.999859,0.997249,0.984869,0.985054,0.997214,0.982194,0.982118,58.36
5,39,1.147e-05,0.010218,0.99682,0.029762,0.990028,0.990099,0.99985,0.997249,0.982806,0.983051,0.997209,0.980157,0.980055,58.09
5,40,9.55e-06,0.008755,0.996906,0.024576,0.991059,0.991108,0.999845,0.996561,0.985557,0.985714,0.996523,0.982178,0.982118,58.03
5,41,7.78e-06,0.009753,0.996734,0.024905,0.990028,0.990085,0.99987,0.995873,0.984182,0.984364,0.995825,0.980122,0.980055,58.0
5,42,6.18e-06,0.008778,0.997078,0.020292,0.992779,0.992811,0.999886,0.997249,0.988308,0.988412,0.997224,0.985596,0.985557,58.32
5,43,4.76e-06,0.009679,0.996906,0.03107,0.988308,0.988412,0.999881,0.997249,0.979367,0.97973,0.997199,0.976772,0.976616,58.06
5,44,3.51e-06,0.007988,0.997594,0.02365,0.991059,0.991114,0.999886,0.997249,0.984869,0.985054,0.997214,0.982194,0.982118,57.64
5,45,2.45e-06,0.008863,0.99768,0.023129,0.991403,0.991441,0.999859,0.995873,0.986933,0.987048,0.995836,0.982845,0.982806,58.26
5,46,1.57e-06,0.007015,0.997422,0.032653,0.988308,0.988412,0.999843,0.997249,0.979367,0.97973,0.997199,0.976772,0.976616,58.46
5,47,8.9e-07,0.007265,0.997937,0.029217,0.990028,0.990099,0.999848,0.997249,0.982806,0.983051,0.997209,0.980157,0.980055,58.33
5,48,3.9e-07,0.008884,0.997336,0.024877,0.992779,0.992811,0.999865,0.997249,0.988308,0.988412,0.997224,0.985596,0.985557,58.0
5,49,1e-07,0.006955,0.997508,0.022542,0.992779,0.992811,0.999881,0.997249,0.988308,0.988412,0.997224,0.985596,0.985557,58.17
5,50,0.0,0.009493,0.996992,0.027275,0.989684,0.989761,0.999891,0.997249,0.982118,0.982385,0.997207,0.979479,0.979367,58.27
